<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.12	15:00:00	144.925	145.008	144.886	144.993	8106	0	0
2021.02.12	16:00:00	144.993	145.308	144.963	145.222	9176	0	0
2021.02.12	17:00:00	145.219	145.371	145.150	145.352	10032	0	0
2021.02.12	18:00:00	145.351	145.421	145.279	145.399	7799	0	0
2021.02.12	19:00:00	145.399	145.448	145.392	145.418	5176	0	0
2021.02.12	20:00:00	145.414	145.455	145.370	145.453	4335	0	0
2021.02.12	21:00:00	145.453	145.481	145.369	145.381	3442	0	0
2021.02.12	22:00:00	145.382	145.402	145.346	145.369	3081	0	0
2021.02.12	23:00:00	145.370	145.415	145.332	145.356	2297	0	1
2021.02.15	00:00:00	145.214	145.464	145.207	145.405	4680	0	25
2021.02.15	01:00:00	145.404	145.747	145.392	145.716	4980	0	0
2021.02.15	02:00:00	145.718	145.914	145.649	145.778	6625	0	0
2021.02.15	03:00:00	145.779	145.896	145.725	145.872	4426	0	0
2021.02.15	04:00:00	145.871	145.964	145.822	145.947	4486	0	0
2021.02.15	05:00:00	145.947	146.036	145.909	146.021	3885	0	0
2021.02.15	06:00:00	146.020	146.097	145.949	145.958	4126	0	0
2021.02.15	07:00:00	145.958	146.035	145.952	146.014	3113	0	0
2021.02.15	08:00:00	146.013	146.074	145.976	146.002	4859	0	0
2021.02.15	09:00:00	146.001	146.299	145.950	146.232	5383	0	0
2021.02.15	10:00:00	146.232	146.365	146.133	146.317	8070	0	0
2021.02.15	11:00:00	146.316	146.505	146.243	146.457	6322	0	0
2021.02.15	12:00:00	146.457	146.633	146.450	146.507	6410	0	0
2021.02.15	13:00:00	146.508	146.518	146.379	146.385	4592	0	0
2021.02.15	14:00:00	146.384	146.503	146.351	146.492	5351	0	0
2021.02.15	15:00:00	146.490	146.539	146.409	146.463	5179	0	0
2021.02.15	16:00:00	146.459	146.531	146.436	146.488	4932	0	0
2021.02.15	17:00:00	146.491	146.581	146.453	146.577	4936	0	0
2021.02.15	18:00:00	146.578	146.635	146.529	146.633	3886	0	0
2021.02.15	19:00:00	146.632	146.633	146.464	146.488	3431	0	0
2021.02.15	20:00:00	146.488	146.553	146.407	146.451	2118	0	0
2021.02.15	21:00:00	146.450	146.524	146.437	146.498	1836	0	0
2021.02.15	22:00:00	146.492	146.514	146.419	146.460	846	0	7
2021.02.15	23:00:00	146.460	146.539	146.415	146.479	2428	0	18
2021.02.16	00:00:00	146.460	146.519	146.364	146.511	1583	0	36
2021.02.16	01:00:00	146.507	146.644	146.471	146.611	2024	0	1
2021.02.16	02:00:00	146.610	146.895	146.607	146.888	6440	0	0
2021.02.16	03:00:00	146.887	147.153	146.831	147.071	5974	0	0
2021.02.16	04:00:00	147.071	147.263	147.030	147.225	4531	0	0
2021.02.16	05:00:00	147.226	147.302	147.190	147.294	4065	0	0
2021.02.16	06:00:00	147.294	147.309	147.134	147.141	3759	0	0
2021.02.16	07:00:00	147.140	147.233	146.857	146.942	6593	0	0
2021.02.16	08:00:00	146.939	147.081	146.884	146.954	4952	0	0
2021.02.16	09:00:00	146.957	147.071	146.713	146.735	6362	0	0
2021.02.16	10:00:00	146.735	146.948	146.719	146.882	8460	0	0
2021.02.16	11:00:00	146.880	147.014	146.641	146.708	7490	0	0
2021.02.16	12:00:00	146.708	146.759	146.520	146.644	6881	0	0
2021.02.16	13:00:00	146.644	146.776	146.586	146.762	6208	0	0
2021.02.16	14:00:00	146.761	146.945	146.722	146.820	8004	0	0
2021.02.16	15:00:00	146.821	146.867	146.724	146.798	10927	0	0
2021.02.16	16:00:00	146.798	146.928	146.718	146.746	12430	0	0
2021.02.16	17:00:00	146.748	147.240	146.664	147.200	12797	0	0
2021.02.16	18:00:00	147.198	147.310	147.148	147.259	9424	0	0
2021.02.16	19:00:00	147.263	147.356	147.228	147.324	7028	0	0
2021.02.16	20:00:00	147.320	147.369	147.291	147.335	4030	0	0
2021.02.16	21:00:00	147.335	147.345	147.268	147.308	4096	0	0
2021.02.16	22:00:00	147.309	147.368	147.253	147.312	4261	0	0
2021.02.16	23:00:00	147.313	147.462	147.305	147.408	3057	0	0
2021.02.17	00:00:00	147.407	147.502	147.347	147.481	1770	0	18
2021.02.17	01:00:00	147.481	147.569	147.293	147.348	7149	0	0
2021.02.17	02:00:00	147.343	147.374	147.121	147.221	8182	0	0
2021.02.17	03:00:00	147.225	147.227	147.100	147.120	6302	0	0
2021.02.17	04:00:00	147.121	147.158	147.030	147.144	6438	0	0
2021.02.17	05:00:00	147.144	147.217	147.114	147.137	4974	0	0
2021.02.17	06:00:00	147.137	147.175	147.069	147.069	5006	0	0
